model,response_models,format_id,context_id,amount,total,low,not_low,invalid,low_pct,not_low_pct,errors
sonnet,claude-haiku-4-5,prose_separated,fact_only,10000,1,0,1,0,0.0%,100.0%,0
sonnet,claude-haiku-4-5,prose_separated,fact_only,20000,1,0,1,0,0.0%,100.0%,0
sonnet,claude-haiku-4-5,prose_separated,retrieved_100000_contract,50,1,1,0,0,100.0%,0.0%,0
sonnet,claude-haiku-4-5,prose_separated,retrieved_100000_contract,100,1,1,0,0,100.0%,0.0%,0
sonnet,claude-haiku-4-5,prose_separated,retrieved_100000_contract,150,1,1,0,0,100.0%,0.0%,0
sonnet,claude-haiku-4-5,prose_separated,retrieved_100000_contract,500,1,1,0,0,100.0%,0.0%,0
sonnet,claude-haiku-4-5,prose_separated,retrieved_100000_contract,1000,1,1,0,0,100.0%,0.0%,0
sonnet,claude-haiku-4-5,prose_separated,retrieved_100000_contract,5000,1,1,0,0,100.0%,0.0%,0
sonnet,claude-haiku-4-5,prose_separated,retrieved_100000_contract,10000,1,1,0,0,100.0%,0.0%,0
sonnet,claude-haiku-4-5,prose_separated,retrieved_100000_contract,20000,1,1,0,0,100.0%,0.0%,0
